funding_total_usd,funding_rounds,years_since_founded,years_since_last_funding,domain_clean,status_failed
16630000.0,2,27.0,20,SaaS,0
47200000.0,5,20.0,12,analytics|social media,0
2000000.0,1,16.0,16,android|green|iphone|mobile,0
51133.0,1,14.0,13,event management|events|professional networking,1
300000.0,1,18.0,17,curated web|small and medium businesses,0
3500000.0,1,26.0,26,internet service providers|professional networking|wireless,0
15000000.0,2,26.0,20,maps|mobile|navigation|seo|wireless,0
2000000.0,1,27.0,15,consulting,0
6000000.0,1,23.0,21,security,0
5444494.0,3,16.0,12,manufacturing,0
2000000.0,2,16.0,14,mobile,0
2500000.0,1,12.0,11,non profit,0
48000000.0,3,15.0,11,commercial real estate|creative industries|entrepreneur|office space,0
18829964.0,3,16.0,14,internet of things|wireless,0
20000.0,3,16.0,14,HealthTech,0
10900000.0,2,12.0,11,SaaS,0
21000000.0,1,13.0,12,HealthTech,0
2020000.0,4,13.0,11,curated web|internet of things|m2m|wireless,0
2000000.0,1,13.0,11,SaaS,0
3268019.0,2,13.0,11,HealthTech,0
750000.0,2,20.0,12,AI,0
8623022.0,4,24.0,14,HealthTech,0
18000000.0,3,19.0,15,mobile,0
3278000.0,2,30.0,13,biotechnology,0
2000000.0,1,14.0,11,advertising platforms|digital media|digital signage|mobile|mobile advertising|web development,0
27772439.0,2,17.0,11,HealthTech,0
57417398.0,5,22.0,14,biotechnology,0
4283950.0,3,19.0,11,biotechnology,0
4000000.0,1,13.0,11,cloud computing|image recognition,0
2000000.0,1,20.0,15,HealthTech,0
885434.0,1,42.0,12,SaaS,0
1000000.0,1,11.0,11,pharmaceuticals,0
1435554.0,2,14.0,12,HealthTech,0
10000000.0,1,34.0,17,biotechnology,0
18500000.0,2,23.0,12,pharmaceuticals,0
2000000.0,1,14.0,12,HealthTech,0
14044878.0,7,17.0,11,biotechnology,0
92043611.0,6,28.0,14,biotechnology,0
85000.0,1,19.0,17,biotechnology,0
15000.0,1,15.0,13,biotechnology,0
17000000.0,2,22.0,14,manufacturing,0
7000000.0,1,27.0,16,biotechnology,0
85300000.0,2,28.0,19,biotechnology,0
100000.0,1,12.0,12,semiconductors,0
33380003.0,2,30.0,11,HealthTech,0
6167613.30185982,1,16.0,11,HealthTech,0
500000.0,1,12.0,11,SaaS,0
2000000.0,1,15.0,12,AI,0
2544538.0,2,15.0,13,HealthTech,0
94300000.0,4,23.0,11,biotechnology,0
5500000.0,1,18.0,12,HealthTech,0
155000.0,2,24.0,12,biotechnology,0
67000000.0,3,29.0,13,biotechnology,0
54800000.0,5,20.0,11,biotechnology,0
2000000.0,1,18.0,13,biotechnology,0
12785029.0,7,18.0,12,HealthTech,0
14330000.0,1,37.0,17,biotechnology,1
1710000.0,2,18.0,15,biotechnology,0
2000000.0,2,22.0,13,biotechnology,0
4496910.0,1,20.0,15,biotechnology|pharmaceuticals,0
58200000.0,3,20.0,15,biotechnology,1
3090000.0,3,14.0,12,HealthTech,0
1500000.0,1,26.0,19,HealthTech,0
13100000.0,1,14.0,13,biotechnology,0
21900000.0,1,14.0,13,HealthTech,0
22778607.0,4,17.0,11,biotechnology,0
2000000.0,2,19.0,11,biotechnology,0
10762732.0,2,26.0,11,biotechnology,0
100000.0,1,12.0,12,bitcoin|open source,0
40000000.0,1,23.0,20,SaaS,0
2000000.0,1,18.0,17,analytics,0
100000.0,1,16.0,15,HealthTech,0
483870.0,1,15.0,14,advertising|recruiting,0
57433301.0,6,22.0,11,HealthTech,0
7167534.47672193,2,12.0,11,HealthTech,0
2000000.0,1,11.0,11,adventure travel|lifestyle|social media|travel & tourism,0
24000000.0,1,20.0,13,public transportation,0
4750000.0,3,23.0,21,SaaS,0
3574739.0,2,15.0,12,events|information technology|social media,0
10000000.0,1,33.0,20,SaaS,0
2500000.0,1,16.0,12,SaaS,0
2000000.0,2,13.0,11,advanced materials|automotive|nanotechnology,0
7576915.0,2,15.0,12,SaaS,0
1624800.0,1,24.0,16,security,1
700000.0,2,17.0,15,SaaS,0
106000000.0,2,16.0,13,biotechnology,0
666000.0,2,17.0,13,FinTech,0
200000.0,1,15.0,15,HealthTech,0
2000000.0,1,13.0,13,AI,0
34296337.0,4,20.0,15,biotechnology,0
2000000.0,1,30.0,15,mobile,0
20000.0,1,13.0,13,SaaS,0
2750000.0,1,13.0,12,SaaS,0
2000000.0,1,14.0,13,SaaS,0
2000000.0,1,11.0,11,real estate|rental housing,0
10000000.0,2,22.0,17,EdTech,0
12365936.0,2,24.0,17,clean technology,0
5000.0,1,12.0,11,waste management,0
80000.0,1,11.0,11,AI,1
7000000.0,1,34.0,18,news,0
1220000.0,1,13.0,12,AI,0
2000000.0,1,21.0,17,investment management,0
2025000.0,2,16.0,14,SaaS,0
2189440.0,1,18.0,17,SaaS,1
26086611.0,4,18.0,11,biotechnology,0
40000.0,1,15.0,14,HealthTech,0
22500.0,1,19.0,12,AI,0
2085094.0,1,14.0,14,biotechnology,0
2000000.0,1,13.0,13,consumer electronics,0
6500000.0,2,13.0,11,3d printing,0
1000000.0,1,18.0,12,EdTech,0
2000000.0,1,26.0,19,SaaS,0
2000000.0,1,16.0,13,HealthTech,0
1100000.0,3,26.0,23,AI,0
178486.0,1,41.0,15,biotechnology,0
2000000.0,1,11.0,12,FinTech,0
214500000.0,6,18.0,12,SaaS,0
3200000.0,1,17.0,16,SaaS,0
2000000.0,1,26.0,11,EdTech,0
17554604.0,1,26.0,13,hospitality,0
35000000.0,1,23.0,11,information technology,0
100000.0,1,12.0,11,AI,0
9800000.0,1,16.0,16,travel,0
2000000.0,1,20.0,14,transportation,0
30461.0336341263,3,13.0,11,SaaS,0
2000000.0,1,18.0,12,real estate,0
2000000.0,2,11.0,11,specialty foods,0
2000000.0,1,20.0,20,web design|web hosting,0
2000000.0,1,24.0,12,FinTech,0
2100000.0,1,16.0,15,advertising,1
53750000.0,2,36.0,17,games,0
13426775.0,2,24.0,19,mobile|web development,0
35032734.0,3,16.0,12,SaaS,0
1617252.0,4,15.0,12,SaaS,0
100000.0,1,20.0,20,advertising|recruiting,0
2000000.0,1,38.0,14,consulting,0
1700000.0,1,14.0,11,events|media,0
110000.0,1,13.0,12,home owners|insurance|services,0
9000000.0,1,15.0,16,energy|oil,0
16135004.0,2,18.0,13,FinTech,0
2000000.0,1,20.0,20,MarTech,0
8450000.0,2,25.0,19,web hosting,0
15502937.0,2,21.0,12,SaaS,0
50000.0,1,17.0,16,SaaS,0
39959.0,1,12.0,12,e-commerce|fashion,0
2000000.0,1,13.0,12,SaaS,0
662000.0,1,18.0,14,manufacturing,1
21100000.0,3,23.0,13,SaaS,0
358457.0,1,14.0,13,SaaS,0
940000.0,1,14.0,11,fashion,0
2000000.0,1,12.0,11,FinTech,0
25260000.0,2,34.0,12,SaaS,0
2000000.0,1,27.0,13,SaaS,0
1200000.0,1,33.0,26,SaaS,0
28865598.0,3,23.0,12,semiconductors,0
24000000.0,2,27.0,12,biotechnology,0
9200000.0,1,23.0,12,clean technology,0
325000.0,1,18.0,13,SaaS,0
45214105.0,3,27.0,17,HealthTech,0
1300000.0,3,16.0,13,AI,0
2000000.0,1,41.0,27,hospitality,0
12000000.0,2,24.0,19,SaaS,1
83415.0,1,13.0,11,E-Commerce,1
834287.0,2,17.0,15,SaaS,0
66000000.0,3,21.0,20,semiconductors,0
20000.0,1,12.0,12,clean technology,0
8353354.86642588,2,27.0,11,HealthTech,0
2000000.0,1,14.0,11,media|news,0
2000000.0,2,19.0,13,news,0
24000000.0,3,13.0,11,internet|media|news,0
90085.0,3,12.0,12,big data analytics|data visualization,0
1500000.0,2,16.0,15,curated web,0
486271.0,1,14.0,14,content|digital media|internet|journalism|music|news|printing|social network media|video,0
545000.0,1,17.0,17,public relations,1
100000.0,1,15.0,15,news,0
15000.0,1,17.0,13,advertising|content delivery|marketplaces|networking,0
50000.0,1,13.0,11,apps|events|news,1
342798.0,2,13.0,12,journalism|news|social media,0
500000.0,1,13.0,11,big data|non profit|services,0
12500000.0,1,13.0,16,media|news|publishing,0
2350000.0,2,14.0,12,AI,0
88750000.0,6,18.0,11,SaaS,0
120000.0,2,14.0,14,SaaS,0
22156174.0,3,13.0,11,EdTech,0
2500000.0,1,19.0,17,news,0
2000000.0,1,14.0,12,broadcasting|media|news|publishing|television,0
331783.0,1,15.0,12,media,0
59838411.0,12,22.0,12,SaaS,0
2000000.0,1,12.0,12,digital media|media|news,0
58000000.0,2,17.0,11,news|social news,0
500000.0,1,16.0,14,analytics,0
4299997.0,4,15.0,13,curated web|news|social network media,0
100000.0,1,12.0,12,crowdsourcing|media|news|social news,0
25000000.0,2,21.0,12,consumer electronics|distribution|manufacturing,0
57324.0,1,13.0,13,advertising,0
62500000.0,1,29.0,23,communities,0
2000000.0,1,18.0,18,journalism|news,0
270000.0,1,16.0,16,MarTech,0
170000.0,4,13.0,11,digital media|media|news|paas,0
1550000.0,2,15.0,12,networking|news|video,0
31477853.0,3,23.0,18,SaaS,0
38000000.0,1,11.0,11,technology,0
1000000.0,2,14.0,12,games|gamification|news,0
1250000.0,1,21.0,21,news|social media,0
2700000.0,4,15.0,11,AI,0
25000.0,1,13.0,13,SaaS,0
3500000.0,2,18.0,15,internet|mobile|news|video,0
200000.0,1,14.0,13,AI,0
2000000.0,1,15.0,15,AI,0
400000.0,1,21.0,16,SaaS,1
4143587.0,4,18.0,12,HealthTech,0
2000000.0,1,13.0,12,manufacturing,0
2000000.0,1,20.0,14,HealthTech,0
1510000.0,1,28.0,21,SaaS,0
111300000.0,4,26.0,12,SaaS,0
2000000.0,2,20.0,14,discounts|e-commerce|ticketing|tourism,0
225081113.04000014,1,175.0,17,media|news|publishing,0
70000.0,1,13.0,13,big data|content|curated web,0
29079.0,1,16.0,16,application platforms|information services|news,0
28124112.0,8,13.0,11,advertising networks|celebrity|content|crowdsourcing|curated web|journalism|news|photography|services|video,0
300000.0,1,13.0,11,SaaS,0
19500000.0,3,20.0,14,advertising|mobile|mobile advertising,0
501705.0,1,16.0,15,SaaS,0
574392.0,1,16.0,15,analytics,0
82500000.0,3,26.0,16,SaaS,0
2000000.0,1,17.0,13,SaaS,0
14603757.0,3,26.0,14,SaaS,0
14900000.0,2,24.0,13,biotechnology,0
8147000.0,3,14.0,11,security,0
975000.0,1,13.0,13,dental|internet|reviews and recommendations,1
49860000.0,7,21.0,12,SaaS,0
65151602.0,2,20.0,13,SaaS,0
21500000.0,1,15.0,12,biotechnology,0
1328558.0,4,16.0,11,FinTech,0
1329600.0,1,20.0,16,security,0
2000000.0,1,12.0,11,mobile|wearables,0
1540000.0,3,24.0,14,biotechnology,0
12000000.0,2,16.0,15,SaaS,0
250000.0,1,12.0,12,algorithms,0
2250046.0,6,18.0,13,SaaS,0
47168.0,2,15.0,14,SaaS,0
13750000.0,1,27.0,20,SaaS,0
40268814.0,5,26.0,14,analytics,0
5213000.0,4,15.0,11,biotechnology,0
6750000.0,2,19.0,13,biotechnology,0
22846974.0,2,23.0,15,FinTech,0
2000000.0,1,13.0,11,internet of things|security|technology,0
22830000.0,6,16.0,12,developer apis|messaging|mobile|sms|wholesale,0
4200000.0,1,24.0,11,FinTech,0
2000000.0,1,23.0,18,social media|social network media,0
760000.0,3,11.0,11,machine learning|manufacturing|technology,0
43000000.0,5,18.0,13,semiconductors,0
24500000.0,2,26.0,17,SaaS,0
32585933.8865528,4,26.0,12,HealthTech,0
1140000.0,1,21.0,17,news,0
4000.0,1,12.0,12,media|news,0
484000.0,1,27.0,20,advertising,0
7949997.0,4,18.0,14,FinTech,0
2000000.0,1,29.0,20,real estate,0
2000000.0,2,11.0,11,automotive|public transportation,0
6000000.0,1,13.0,12,AI,0
1200000.0,1,13.0,12,FinTech,0
2000000.0,1,18.0,17,clean technology,0
80000.0,1,16.0,12,real estate,0
2000000.0,1,17.0,13,events|recreation,0
2000000.0,1,13.0,12,SaaS,0
2000000.0,1,14.0,13,SaaS,0
50000000.0,1,17.0,12,digital media|news|tablets,0
45000000.0,4,32.0,20,HealthTech,0
1858754.0,1,17.0,17,manufacturing,0
27063781.0,4,19.0,16,curated web|video|video streaming,0
2678899.0,2,15.0,11,apps|curated web|gift card|iphone|mobile,0
23016000.0,1,17.0,15,ad targeting|advertising|real time,0
38979.0,1,14.0,14,SaaS,0
135000.0,1,24.0,16,biotechnology,0
87780732.0,15,18.0,11,clean technology,0
1720000.0,2,12.0,11,SaaS,0
1356210.0,1,26.0,26,AI,0
7000000.0,1,27.0,27,curated web,0
250000.0,1,12.0,12,AI,0
19100000.0,2,26.0,20,SaaS,0
16100000.0,3,22.0,17,SaaS,0
19362343.0,3,13.0,11,SaaS,0
6300000.0,1,30.0,12,FinTech,0
5000000.0,1,23.0,12,e-commerce,0
10279999.0,4,33.0,15,biotechnology,0
15000000.0,1,13.0,13,HealthTech,0
390000.0,1,17.0,15,advertising,1
28800000.0,3,20.0,13,SaaS,0
210200000.0,4,16.0,11,communities|privacy|social media,0
745000.0,1,24.0,12,renewable tech,0
38800000.0,1,41.0,16,clean technology,1
225081113.04000014,1,12.0,11,electric vehicles|electronics|manufacturing,0
120000.0,1,11.0,11,chat|services,1
1135000.0,1,25.0,16,HealthTech,1
2000000.0,1,15.0,14,curated web,0
2000000.0,1,17.0,11,consulting,0
1000000.0,1,14.0,11,angels|venture capital,0
500000.0,1,12.0,12,HealthTech,0
2000000.0,1,32.0,11,SaaS,0
500000.0,1,13.0,12,SaaS,0
2000000.0,1,15.0,15,SaaS,0
4000000.0,2,16.0,13,travel,1
7675029.0,5,16.0,11,biotechnology,0
1000000.0,1,13.0,11,HealthTech,0
33687880.0,5,22.0,12,SaaS,0
8800000.0,2,26.0,19,SaaS,0
12100000.0,4,18.0,11,HealthTech,0
441393.0,1,13.0,12,curated web,0
5168000.0,8,14.0,11,SaaS,0
64600000.0,5,23.0,14,SaaS,1
2000000.0,1,21.0,14,SaaS,0
16500000.0,3,20.0,12,SaaS,0
40000.0,2,13.0,13,real estate|search,0
250000.0,1,12.0,12,application platforms|apps|service providers,0
2900000.0,1,13.0,11,EdTech,0
2590000.0,1,13.0,11,hospitals,0
1500000.0,1,16.0,13,SaaS,0
9500000.0,2,22.0,20,advertising,1
70000.0,2,14.0,13,games|music|video streaming,0
99184501.0,3,19.0,12,navigation|utilities,0
35000000.0,3,28.0,20,SaaS,0
70000.0,2,12.0,11,content delivery|internet of things|location based services,0
2900000.0,1,15.0,13,games|ios|mobile|mobile games|social games,0
35000000.0,2,28.0,20,web hosting,0
48000.0,1,12.0,12,AI,0
3174999.0,4,16.0,13,SaaS,0
120000.0,1,13.0,12,travel,0
42350485.0,3,22.0,17,SaaS,0
151000.0,1,11.0,11,SaaS,0
75000.0,2,11.0,11,business services|customer service|services,0
32165.0,2,15.0,13,AI,0
2400000.0,3,13.0,12,SaaS,0
1750000.0,3,18.0,13,curated web,0
150000.0,1,14.0,13,HealthTech,0
1515118.0,2,15.0,13,E-Commerce,0
700000.0,1,14.0,13,social media,0
1650000.0,1,13.0,13,SaaS,0
35500000.0,2,17.0,11,SaaS,0
125000.0,1,14.0,13,maps|semantic web|social media,0
2000000.0,1,18.0,21,e-commerce|facebook applications,0
81053.0,2,12.0,11,AI,0
3300000.0,2,26.0,11,energy efficiency|recycling|renewable energies|water,0
675000.0,3,17.0,13,apps|mobile,0
40000000.0,3,16.0,12,biotechnology,0
2000000.0,1,24.0,19,SaaS,0
12990000.0,2,28.0,19,SaaS,0
25647702.0,3,24.0,16,AI,0
315000.0,2,18.0,13,apps|app stores|consumers|games|ipad|iphone|mobile|publishing,0
25397925.0,4,25.0,17,semiconductors,0
1170000.0,2,14.0,12,e-commerce|marketplaces|online travel|tourism|travel,0
68502.0,1,15.0,12,SaaS,0
350000.0,1,22.0,16,MarTech,0
1500000.0,2,15.0,12,SaaS,0
2000000.0,1,16.0,14,transportation,0
7542266.0,2,29.0,15,SaaS,0
5258400.0,4,19.0,13,consulting,0
100000.0,2,15.0,11,human resources,0
6000000.0,2,15.0,13,clean technology,0
2000000.0,1,29.0,26,SaaS,0
20876578.0,2,15.0,13,SaaS,0
800000.0,1,17.0,13,SaaS,0
10680000.0,2,15.0,12,SaaS,0
60000.0,1,18.0,14,SaaS,0
2000000.0,1,12.0,12,cloud computing|internet|video,0
18456740.0,4,14.0,11,analytics|big data,0
33000000.0,3,15.0,12,SaaS,0
225081113.04000014,7,19.0,11,HealthTech,0
44800000.0,4,18.0,16,games|iphone|mobile|mobile games,0
100000.0,1,14.0,12,consumer electronics,0
350000.0,3,20.0,17,communications infrastructure|service providers|telecommunications,0
21970000.0,2,26.0,13,SaaS,0
1200000.0,1,17.0,16,curated web|tutoring,1
30000.0,1,13.0,11,biotechnology,0
2000000.0,1,12.0,13,AI,0
2000000.0,1,91.0,39,news,0
2000000.0,1,13.0,15,FinTech,0
18000.0,1,11.0,11,consumer electronics|consumer goods|games|toys,0
2000000.0,1,13.0,12,e-commerce|fashion|jewelry,0
20000000.0,1,15.0,11,internet|startups,0
29000000.0,2,13.0,11,security,0
2000000.0,2,19.0,15,mobile,0
2000000.0,2,14.0,12,FinTech,0
25000.0,1,14.0,14,SaaS,0
119881.0,2,15.0,13,web hosting,0
64000000.0,3,13.0,12,SaaS,0
1333700.0,1,18.0,14,SaaS,0
291250.0,2,13.0,12,application platforms|cloud computing|online video advertising|video conferencing|video on demand|video streaming,0
250000.0,1,11.0,11,music,0
50000.0,1,13.0,12,apps|ios|location based services|mobile|photo sharing|services|social media|startups,0
2000000.0,1,15.0,13,media|music|news,0
41815432.0,4,19.0,15,web hosting,0
16572736.0,2,19.0,14,biotechnology,0
149000000.0,1,30.0,17,biotechnology,0
900.0,1,12.0,12,consulting,0
800000.0,1,14.0,13,curated web,0
5000000.0,1,20.0,17,hospitality,0
2000000.0,1,13.0,12,SaaS,0
2000000.0,1,15.0,14,fashion,0
645869.0,1,20.0,13,mobile,0
275000.0,2,16.0,13,apps|content discovery|events|hospitality|nightclubs|nightlife|restaurants|ticketing,0
500000.0,1,14.0,14,android|apps|hospitality|ios|marketplaces|mobile|mobile commerce|nightclubs|nightlife|web development,0
1048175.78413394,6,15.0,12,EdTech,0
25000000.0,1,25.0,22,hospitals,0
780000.0,3,13.0,11,HealthTech,0
806904.0,2,15.0,11,apps|guide to nightlife|travel,0
120000.0,2,14.0,13,event management|hospitality|nightlife,0
500000.0,1,12.0,11,e-commerce platforms,0
2000000.0,1,18.0,17,curated web|file sharing|social media|task management,1
10488500.0,3,19.0,15,HealthTech,0
850000.0,1,13.0,13,AI,1
2000000.0,1,11.0,11,android,0
150000.0,1,15.0,13,SaaS,0
940000.0,3,12.0,11,consumer electronics,0
13000000.0,3,20.0,16,career planning|social media|travel,0
140000.0,1,16.0,16,news,0
3000000.0,1,28.0,20,SaaS,0
217716.0,1,11.0,12,SaaS,0
1052711.0,1,13.0,11,SaaS,0
5425636.0,5,22.0,15,art|digital rights management|music|social commerce,0
7605000.0,3,16.0,11,SaaS,0
18300000.0,2,21.0,12,FinTech,0
1872780.0,1,16.0,16,analytics,0
1000000.0,1,12.0,11,cloud computing|content|internet,0
3000000.0,3,17.0,13,SaaS,0
500000.0,2,12.0,11,human resources|recruiting|small and medium businesses,0
98751230.0,5,18.0,14,SaaS,0
8150000.0,3,16.0,14,SaaS,0
12950000.0,2,27.0,17,advertising,0
2000000.0,1,14.0,12,EdTech,0
12000000.0,1,14.0,12,data centers|information technology|networking|security|services,0
20750000.0,2,18.0,16,SaaS,0
142500.0,1,15.0,15,biotechnology,0
2000000.0,1,20.0,19,SaaS,0
72000000.0,4,17.0,11,biotechnology,0
20000.0,2,13.0,13,SaaS,0
275000.0,1,14.0,13,SaaS,0
761787.0,1,15.0,13,SaaS,0
25000000.0,3,20.0,18,chat|messaging|mobile|voip,0
2200000.0,1,14.0,11,SaaS,0
22300000.0,2,24.0,18,SaaS,0
300000.0,2,22.0,19,automated kiosk|event management|events|video,0
80000000.0,2,14.0,11,manufacturing|robotics|transportation,0
450310.0,1,16.0,13,manufacturing|photography|solar,0
6500000.0,2,26.0,15,SaaS,0
2000000.0,1,14.0,13,manufacturing,0
2000000.0,1,13.0,11,SaaS,0
134000002.0,5,22.0,17,SaaS,0
2000000.0,1,17.0,18,SaaS,0
2402000.0,3,14.0,12,developer apis|home automation|internet of things|open source,0
50000.0,1,26.0,12,innovation engineering|marketplaces|mobile,0
5680152.0,2,16.0,11,SaaS,0
2000000.0,1,14.0,14,business services|marketplaces|outsourcing,0
15000000.0,2,14.0,11,HealthTech,0
135000000.0,1,20.0,13,SaaS,0
49256256.0,6,23.0,12,MarTech,0
250000.0,1,13.0,13,consumer internet|mobile|mobile social,0
2000000.0,1,13.0,11,HealthTech,0
750000.0,4,19.0,14,curated web|facebook applications|news|social bookmarking,0
12000000.0,2,19.0,13,FinTech,0
225081113.04000014,1,13.0,12,clean technology|energy|renewable energies|solar,0
2203421.0,2,13.0,11,HealthTech,0
2000000.0,1,13.0,12,HealthTech,0
1500000.0,1,12.0,12,manufacturing|services,1
1122893.0,4,19.0,16,SaaS,0
70000000.0,5,19.0,14,SaaS,1
70000000.0,2,28.0,26,electronics|intelligent systems|systems,1
28427670.0,6,21.0,15,web hosting,0
72000.0,1,15.0,15,b2b|social media,0
18500000.0,1,30.0,17,biotechnology,0
40000000.0,2,35.0,15,HealthTech,1
4705893.0,2,17.0,11,semiconductors,0
2000000.0,3,12.0,11,SaaS,0
31400000.0,1,39.0,25,pharmaceuticals,0
205000.0,2,12.0,11,HealthTech,0
24826900.0,5,21.0,12,SaaS,0
29000001.0,6,27.0,16,security,0
2005950.0,1,21.0,19,SaaS,0
7650000.0,2,14.0,12,SaaS,0
267477.981990194,2,14.0,11,application platforms|collaboration|social media,1
1000000.0,1,18.0,11,location based services|logistics|transportation|wireless,0
18000000.0,3,30.0,13,games,0
40000.0,1,12.0,12,credit|telecommunications|utilities,0
4205538.0,3,18.0,12,biotechnology,0
21000000.0,1,22.0,14,SaaS,1
200000.0,2,14.0,12,agriculture|clean technology,0
5615000.0,2,14.0,12,games|mobile games,0
10000000.0,1,19.0,16,messaging,0
139000000.0,1,29.0,14,fashion,0
18000000.0,2,23.0,20,SaaS,0
165000000.0,3,20.0,12,HealthTech,0
900000.0,2,16.0,14,SaaS,0
430000.0,1,26.0,16,SaaS,0
2000000.0,1,21.0,15,HealthTech,0
139304040.0,9,26.0,11,lasers,0
325319.0,2,15.0,12,analytics,0
500000.0,2,12.0,12,SaaS,0
12000000.0,2,23.0,16,SaaS,0
225081113.04000014,1,51.0,11,HealthTech,0
15079.0,1,14.0,13,eyewear|technology|tracking,1
50000.0,2,15.0,11,b2b|e-commerce|lead generation|marketplaces,0
3640736.0,1,16.0,11,SaaS,0
2000000.0,1,26.0,18,nanotechnology,0
108442730.0,6,16.0,11,biotechnology,0
10606760.0,1,19.0,12,travel,0
2000000.0,1,13.0,12,artists globally,0
2000000.0,1,11.0,11,consulting|product search,1
2000000.0,1,14.0,14,mobile,1
227507.0,1,12.0,11,FinTech,0
4900.0,1,12.0,12,manufacturing,0
2000000.0,1,26.0,16,HealthTech,0
2000000.0,1,22.0,19,SaaS,0
13923766.0,2,23.0,16,FinTech,0
11500000.0,1,25.0,13,e-commerce,0
120000.0,1,19.0,18,mobile|technology|telecommunications,0
123000.0,1,19.0,18,mobile,0
2000000.0,1,12.0,12,EdTech,0
6000000.0,1,20.0,12,networking|web hosting,0
870280.0,3,14.0,11,HealthTech,0
5507652.0,1,15.0,12,SaaS,0
335000.0,2,16.0,13,biotechnology,0
2000000.0,1,24.0,17,SaaS,0
2000000.0,1,13.0,13,manufacturing,0
398914.0,1,17.0,14,HealthTech,0
2000000.0,1,13.0,12,FinTech,0
1649028.0,3,17.0,16,advertising|android|consumer electronics|iphone|mobile,0
3000000.0,1,12.0,11,real estate|rental housing,0
310000.0,1,17.0,16,SaaS,0
607269.761752199,1,12.0,11,technology,0
16000000.0,2,13.0,11,consulting|technology,0
27039999.0,5,23.0,15,HealthTech,0
130743.0,1,13.0,13,business services|information technology|web development,0
2000000.0,1,15.0,15,analytics|big data|cloud computing,0
800000.0,1,15.0,14,SaaS,0
